117,91,2004-03-23 18:47:16
118,36,1971-02-26 07:48:59
119,134,2020-08-03 08:48:12
120,58,1985-03-07 14:57:39
121,54,2000-12-17 16:29:46
122,297,2017-05-08 23:29:48
123,6,2007-09-04 04:46:30
124,20,1975-05-30 01:30:22
125,192,1991-03-11 01:00:21
126,278,1993-07-01 00:43:08
127,149,1987-11-15 08:03:32
128,128,2011-03-30 16:05:31
129,172,2012-06-24 05:27:11
130,147,1989-11-28 14:00:33
131,259,2006-09-12 17:02:40
132,256,1970-08-26 07:21:46
133,277,1990-04-05 08:29:22
134,225,1982-05-09 12:54:30
135,152,2007-04-29 18:31:27
136,38,2012-03-05 16:58:51
137,103,1992-02-06 03:40:18
138,186,1986-06-12 20:03:49
139,283,2009-01-21 07:27:32
140,162,2013-01-12 22:19:05
141,74,1998-09-13 15:21:05
142,193,1975-08-08 19:00:09
143,193,2018-04-14 18:28:29
144,279,2015-10-06 18:17:15
145,181,2020-01-24 10:58:18
146,208,1982-05-05 01:52:59
147,107,2018-06-14 22:40:20
148,195,1987-03-10 13:37:21
149,252,1986-10-02 05:18:18
150,50,2009-07-16 02:58:43
151,286,1983-08-27 19:19:58
152,265,2020-10-14 08:59:29
153,104,2016-11-07 16:01:13
154,166,1992-01-31 18:32:11
155,18,1992-09-19 22:07:51
156,63,2008-06-20 08:56:20
157,298,1970-12-16 16:39:36
158,176,1991-06-03 02:07:37
159,283,1983-08-14 12:58:58
160,214,1978-11-18 21:21:32
161,264,1981-07-05 14:23:03
162,213,1995-10-22 13:18:26
163,118,1971-02-16 01:43:38
164,268,2013-10-31 14:56:49
165,271,1975-02-12 09:01:06
166,254,1977-06-09 17:45:33
167,168,2002-01-25 17:38:18
168,237,2007-06-29 05:21:20
169,67,2020-03-04 05:52:32
170,133,2001-07-21 13:43:55
171,157,1999-07-13 18:42:04
172,106,1972-09-15 01:36:39
173,70,1997-01-03 20:33:48
174,282,2019-09-26 06:36:57
175,136,2005-09-29 21:44:55
176,100,2006-09-16 12:37:29
177,68,1979-01-04 08:43:50
178,24,1980-04-25 05:59:15
179,16,1973-04-29 14:40:27
180,42,1978-08-20 10:01:14
181,259,1998-07-16 16:45:06
182,142,1982-06-09 15:54:19
183,97,2021-12-10 18:27:27
184,26,2015-09-02 11:34:38
185,176,1994-03-12 21:00:43
186,75,1995-07-28 04:14:28
187,297,1974-06-27 22:17:54
188,24,1975-02-09 13:21:35
189,233,1995-06-04 20:48:58
190,97,2017-07-18 14:39:53
191,41,1986-12-26 19:11:11
192,152,1970-10-19 21:00:38
193,147,1986-12-30 10:37:24
194,204,1987-05-03 21:26:50
195,246,1994-12-03 21:26:49
196,36,1995-08-01 04:03:28
197,275,1998-03-23 10:18:31
198,135,2018-01-10 01:10:10
199,256,1984-05-13 08:06:37
200,83,2002-12-09 15:26:32
201,191,1994-03-10 13:51:09
202,95,2008-08-21 05:35:42
203,153,2012-04-16 01:27:33
204,77,1972-09-21 21:25:45
205,31,1971-12-07 22:45:56
206,184,1972-02-04 19:32:27
207,87,2017-05-07 00:30:19
208,125,1994-02-25 04:06:58
209,66,1977-11-10 12:52:15
210,2,2018-04-10 15:48:33
211,8,2011-05-13 03:28:35
212,116,1981-05-13 19:18:19
213,61,1977-01-05 03:11:33
214,31,2006-04-18 13:54:05
215,100,1989-11-24 19:46:34
216,71,1989-12-18 09:05:53
217,134,1994-12-25 19:10:49
218,31,2018-02-17 12:54:58
219,16,1995-01-08 08:59:31
220,139,1987-12-21 15:13:44
221,6,1979-04-14 23:20:37
222,38,2006-10-10 21:51:52
223,188,2009-01-09 04:35:18
224,33,2008-05-08 08:12:32
225,21,1991-09-17 15:14:56
226,52,1985-09-15 16:23:57
227,249,1991-12-30 19:05:23
228,247,1993-05-23 10:55:22
229,11,1986-12-12 09:02:11
230,183,1991-02-11 14:44:18
231,131,1972-03-16 23:54:09
232,186,2019-11-30 13:32:07
233,106,2016-08-12 15:59:45
234,240,1981-10-23 10:26:16
235,19,2017-11-15 19:38:49
236,189,1977-01-24 23:00:19
237,15,2011-02-20 16:45:08
238,280,1994-11-26 04:24:42
239,196,1971-08-23 07:20:22
240,138,2009-09-02 04:46:14
241,158,2001-12-11 01:54:46
242,123,1983-10-01 12:57:07
243,260,1984-11-11 18:47:34
244,134,2014-06-19 16:18:52
245,38,1998-09-08 18:06:15
246,167,2010-06-18 01:32:00
247,221,1991-08-06 01:36:38
248,188,1997-10-14 23:13:23
249,239,2007-04-11 15:29:56
250,205,2019-12-26 19:03:57
251,122,1991-10-09 00:22:09
252,63,2001-11-30 19:41:45
253,253,1997-01-26 20:33:27
254,235,1981-01-20 03:55:48
255,91,2019-03-07 20:55:16
256,254,2000-02-07 15:04:27
257,94,1991-09-22 06:30:16
258,281,2000-10-09 05:59:33
259,210,2018-03-30 06:24:24
260,23,2007-10-31 00:16:24
261,38,2021-05-23 14:40:00
262,231,1988-11-24 04:58:58
263,140,2001-08-30 18:09:54
264,286,1999-10-19 04:46:00
265,298,1970-04-24 17:48:46
266,135,2021-01-11 19:14:17
267,289,2008-11-12 10:04:57
268,53,1983-12-25 00:14:35
269,249,1978-01-21 04:17:01
270,60,2021-06-06 22:31:05
271,135,2005-03-04 19:11:24
272,37,2018-12-05 18:27:53
273,50,1985-10-03 09:36:18
274,84,1992-02-28 03:23:18
275,84,2010-04-04 19:08:54
276,24,2004-01-14 12:46:16
277,75,1992-09-03 02:07:11
278,12,1981-09-18 06:36:29
279,234,1970-09-08 18:15:59
280,228,1979-07-10 07:56:46
281,244,2021-12-21 01:33:04
282,256,2004-03-23 23:59:54
283,140,1978-07-22 06:51:27
284,125,2015-11-08 06:19:02
285,100,1976-06-16 01:49:57
286,3,2009-02-04 20:27:41
287,189,1975-07-09 05:47:28
288,30,2003-11-25 06:33:19
289,165,1984-09-05 02:56:23
290,162,2006-02-02 08:05:59
291,79,2020-05-19 23:53:31
292,94,2010-06-26 15:49:31
293,43,2017-02-22 08:04:02
294,86,2020-03-03 00:31:23
295,127,2010-10-16 14:06:44
296,78,1978-12-02 21:53:06
297,221,2006-05-10 22:00:39
298,163,1990-02-22 12:14:18
299,274,1990-11-16 06:55:15
300,31,2016-01-22 21:32:17
301,260,1971-05-31 03:25:54
302,12,2007-05-30 17:46:45
303,66,1976-01-05 11:53:16
304,160,1971-05-14 18:16:40
305,274,2011-09-17 00:28:30
306,56,1993-11-24 11:01:30
307,66,1973-06-30 10:13:22
308,55,1992-08-30 07:06:10
309,94,2013-08-27 08:33:08
310,73,1986-08-21 03:35:29
311,57,1995-03-17 04:56:37
312,177,2016-09-19 22:03:07
313,75,2016-11-21 23:20:12
314,73,2013-09-06 23:52:01
315,88,1990-01-30 20:48:09
316,159,2019-07-08 09:49:18
317,60,1982-01-16 23:22:53
318,104,1975-12-11 17:57:59
319,204,2012-08-04 01:21:43
320,220,2012-01-31 10:18:00
321,56,2011-02-27 22:37:30
322,225,2002-04-03 09:28:47
323,99,1973-11-17 08:14:56
324,185,1987-05-17 14:14:40
325,98,2001-07-14 05:01:53
326,212,1976-02-19 11:03:26
327,50,1977-10-14 04:43:43
328,68,2009-07-05 20:27:40
329,271,1989-01-19 00:37:05
330,88,1976-11-06 09:02:15
331,197,2017-04-17 06:46:24
332,243,1974-12-06 02:40:11
333,16,1999-11-28 13:56:07
334,29,1970-12-20 23:19:05
335,189,1988-04-28 18:53:52
336,135,1990-09-04 15:26:49
337,180,2000-09-13 13:35:07
338,253,1988-08-17 09:13:46
339,262,1971-01-17 06:18:45
340,286,2013-07-06 05:19:29
341,214,2016-07-13 07:54:42
342,40,1984-01-28 21:59:02
343,13,2010-11-23 20:56:29
344,128,2010-02-07 12:08:07
345,39,1981-06-03 14:05:50
346,13,2008-12-08 04:33:17
347,243,1992-04-29 16:03:38
348,151,1986-04-03 19:53:57
349,184,2022-01-19 11:24:13
350,176,1988-07-20 18:07:55
351,265,2021-09-09 13:25:34
352,121,1982-05-25 19:57:14
353,27,2008-08-06 17:36:08
354,30,1987-08-13 09:17:52
355,150,2012-11-20 00:25:10
356,109,1981-08-11 18:42:55
357,6,2010-07-09 16:13:27
358,11,1986-10-01 19:19:00
359,83,1976-11-10 05:10:45
360,194,2009-07-18 09:17:04
361,81,2015-11-15 11:45:15
362,126,2003-12-07 05:01:39
363,213,1994-11-18 00:00:58
364,197,1984-01-11 09:22:45
365,197,2005-03-18 22:26:28
366,58,2021-03-30 19:03:46
367,71,2006-07-09 18:08:24
368,97,1989-12-23 02:26:23
369,5,2015-04-18 23:47:13
370,100,2009-08-20 01:38:35
371,216,2009-07-20 08:29:05
372,248,2008-05-16 10:25:16
373,216,1977-03-18 10:26:10
374,129,1993-07-05 21:27:32
375,297,1972-01-16 05:36:17
376,3,2016-07-07 04:56:01
377,255,2011-03-30 06:54:40
378,224,1975-01-14 16:55:56
379,162,2008-08-13 09:39:11
380,195,2010-09-04 02:33:30
381,222,1997-10-08 15:50:19
382,229,1981-05-18 21:55:51
383,242,1992-12-14 22:47:05
384,296,1987-09-11 01:38:33
385,147,1990-08-11 16:25:42
386,138,1973-08-13 00:29:12
387,115,1987-09-22 18:26:53
388,255,1984-04-28 10:45:40
389,190,1977-10-17 06:21:48
390,109,1987-05-28 10:18:41
391,197,1991-11-22 01:21:19
392,299,2019-05-12 01:40:13
393,165,1990-02-19 22:32:39
394,286,2000-06-27 00:38:31
395,259,2014-05-15 15:52:52
396,248,1975-05-05 17:35:34
397,298,2021-12-10 14:12:01
398,69,1980-05-04 16:48:21
399,201,1989-03-21 23:01:37
400,153,2008-02-16 08:08:32
401,235,2017-05-23 18:29:13
402,122,2007-04-17 15:15:53
403,64,2018-01-27 04:40:54
404,177,2007-01-16 06:04:10
405,50,2012-09-22 01:17:37
406,141,2022-03-10 21:20:50
407,31,1997-06-06 01:33:36
408,291,2007-10-25 19:45:44
409,89,1979-03-12 16:40:40
410,243,1997-03-28 07:13:42
411,110,1992-03-04 15:31:13
412,168,2019-07-06 07:17:32
413,86,1979-07-17 03:02:31
414,106,2013-08-12 15:17:18
415,10,1976-10-18 11:49:51
416,9,1975-10-16 16:47:53
417,104,2015-10-01 11:36:51
418,155,2003-01-24 02:45:38
419,142,2010-07-04 19:20:17
420,12,1987-11-13 15:58:45
421,118,2006-06-03 09:13:17
422,229,2018-10-30 21:40:18
423,142,2014-08-21 22:22:46
424,282,2021-10-12 10:38:26
425,220,1977-03-22 23:35:15
426,256,1975-10-13 02:59:06
427,180,1985-07-18 19:26:53
428,40,1983-12-22 00:29:37
429,116,1979-04-24 14:53:26
430,209,1985-05-11 10:31:35
431,148,1980-12-16 23:44:17
432,59,1991-03-04 15:23:39
433,206,2010-03-02 20:36:20
434,121,2014-10-26 05:54:25
435,128,1995-01-07 08:52:37
436,87,1976-03-24 23:50:00
437,243,2006-12-28 22:43:43
438,77,1975-10-07 09:45:16
439,15,2015-05-29 04:50:47
440,9,1975-09-24 16:43:40
441,156,2009-05-31 17:11:35
442,211,1971-02-21 00:49:46
443,197,2020-09-03 10:51:07
444,256,2013-11-01 16:50:59
445,95,2003-09-20 15:54:02
446,48,1979-07-08 13:50:44
447,109,1991-08-15 20:10:29
448,8,1993-01-27 05:36:10
449,49,2005-02-16 06:10:34
450,81,1986-06-07 09:40:39
451,276,1982-10-27 17:20:25
452,83,1983-12-13 22:13:16
453,103,1985-10-29 05:56:21
454,153,2003-06-03 12:06:43
455,284,2017-12-17 13:43:13
456,49,1980-04-25 12:11:24
457,206,1994-06-20 06:28:08
458,114,1982-02-19 07:18:19
459,148,2020-03-16 05:02:47
460,247,1998-03-02 06:20:53
461,283,1975-07-31 00:27:38
462,284,2001-04-18 22:03:06
463,55,1975-10-29 02:06:50
464,219,1995-02-20 23:57:38
465,48,2017-01-04 12:58:26
466,262,1985-06-10 04:22:01
467,187,1981-09-01 03:03:40
468,94,1991-09-28 15:08:29
469,33,2009-08-27 15:52:24
470,287,1974-08-02 09:56:48
471,1,1972-11-21 02:30:48
472,61,1984-01-13 04:56:17
473,220,2005-03-18 18:11:08
474,77,1985-09-29 16:43:50
475,153,1980-09-10 04:36:03
476,271,2018-11-25 22:26:19
477,30,2001-08-28 00:56:31
478,225,2016-12-07 01:25:25
479,251,1992-03-18 11:55:26
480,22,1996-07-13 05:57:21
481,176,1976-06-06 05:38:49
482,265,2011-01-06 07:09:38
483,174,1987-04-17 22:20:22
484,83,2020-08-07 11:22:33
485,2,2010-07-10 08:31:20
486,100,2016-03-30 09:06:06
487,242,2013-06-08 05:07:47
488,60,1999-06-23 02:46:24
489,146,1978-08-17 11:48:34
490,110,1991-11-04 23:04:18
491,282,1996-05-21 03:48:49
492,232,2017-10-05 13:24:34
493,205,1984-10-07 13:55:06
494,24,1982-08-19 13:43:00
495,292,1988-06-12 10:26:47
496,167,2021-04-22 23:09:30
497,88,1972-07-19 15:24:26
498,259,2011-08-12 03:21:39
499,196,1971-10-29 05:13:53
500,241,1982-07-25 04:22:34
501,25,1992-08-01 13:45:06
502,181,1983-02-03 13:25:34
503,269,1994-09-07 01:37:04
504,58,1997-03-19 07:18:45
505,275,2006-01-25 05:37:23
506,120,1981-05-05 14:34:49
507,258,1986-04-22 23:09:13
508,225,1981-04-05 01:05:48
509,73,2016-07-08 14:14:42
510,150,1976-05-02 18:43:43
511,232,1988-04-12 15:46:35
512,181,1988-11-10 22:41:19
513,264,2020-12-18 03:26:09
514,15,2011-03-13 02:58:50
515,281,1978-10-27 21:46:17
516,283,1995-11-14 05:12:42
517,272,1992-05-28 14:15:05
518,299,1995-01-12 17:34:38
519,28,1983-10-08 04:07:57
520,233,2019-10-14 03:12:44
521,30,1972-06-19 22:04:50
522,145,1986-08-21 01:16:02
523,119,1987-11-27 19:42:14
524,238,2006-11-29 04:04:37
525,183,1991-06-26 09:13:40
526,288,1995-04-07 12:45:32
527,71,2004-06-06 09:32:40
528,136,2000-06-11 20:14:03
529,173,2005-03-01 04:27:53
530,239,1983-06-25 19:44:18
531,104,1989-10-14 15:44:00
532,2,1970-02-20 17:21:25
533,110,2006-07-07 08:18:43
534,168,1973-04-03 16:20:50
535,266,2012-09-23 19:54:24
536,19,1986-09-24 09:52:34
537,95,1995-04-19 13:51:42
538,261,1980-12-10 19:46:40
539,171,1973-01-21 11:23:38
540,44,2005-07-16 03:20:05
541,47,2006-09-16 17:09:54
542,197,2019-06-26 18:08:32
543,97,1995-09-05 14:58:35
544,97,2009-06-23 03:19:04
545,207,1971-11-03 09:09:59
546,47,1998-01-05 10:47:54
547,163,1972-06-27 13:19:07
548,69,2005-02-02 19:57:30
549,251,1987-06-15 04:15:00
550,199,1975-07-01 02:54:01
551,74,1971-11-30 23:28:15
552,232,2020-07-15 12:23:41
553,175,1995-08-16 00:42:44
554,64,1981-07-19 18:39:56
555,243,1992-01-23 14:13:55
556,174,1970-06-26 21:30:57
557,146,1986-02-07 16:39:18
558,214,2019-09-22 12:52:32
559,57,2017-04-04 09:33:45
560,17,2012-09-06 13:48:22
561,223,2013-02-23 06:37:29
562,294,1995-03-18 12:38:00
563,99,2019-08-20 01:06:38
564,134,2010-09-01 00:08:25
565,41,2003-04-14 04:21:54
566,243,2017-10-13 12:00:38
567,111,1974-07-15 00:19:15
568,44,1974-02-22 22:08:26
569,246,2008-12-02 12:28:20
570,213,2022-01-06 10:36:43
571,30,1974-02-14 13:13:35
572,198,2016-01-02 02:27:07
573,227,1997-05-05 19:49:30
574,41,1981-11-02 21:49:54
575,136,1992-10-03 12:57:00
576,201,1971-08-19 17:28:24
577,238,1990-10-31 08:19:13
578,276,1977-07-03 10:29:56
579,275,2013-01-23 23:26:07
580,139,1980-02-04 18:11:10
581,92,1983-03-29 03:54:59
582,146,1993-01-06 07:57:51
583,102,2012-08-19 04:00:14
584,264,1985-05-03 21:38:54
585,170,1994-09-05 16:49:56
586,288,1974-04-29 00:36:08
587,25,2019-01-24 15:05:17
588,262,1985-07-02 13:06:06
589,119,1998-11-05 14:35:37
590,239,2006-06-30 10:27:31
591,55,1986-02-09 18:40:45
592,174,1980-05-06 11:44:06
593,137,1996-01-13 00:10:36
594,78,1993-03-19 08:32:19
595,227,1994-07-15 01:20:31
596,270,2006-04-19 15:23:38
597,231,1984-01-20 13:33:30
598,122,1996-09-17 23:21:49
599,128,1972-06-10 18:57:49
600,169,2010-05-21 21:47:39
601,157,2019-11-04 06:33:16
602,233,2013-01-14 03:04:08
603,283,1974-04-16 13:01:07
604,98,1978-09-26 14:43:20
605,142,1987-07-10 03:39:13
606,225,1989-05-22 02:14:24
607,187,2007-11-30 21:25:08
608,50,2001-05-01 03:34:45
609,109,2021-11-29 07:55:13
610,75,1989-07-30 10:32:26
611,40,2018-01-10 00:14:57
612,297,1978-03-08 01:52:14
613,78,1974-09-24 04:03:36
614,172,1971-05-16 06:05:06
615,255,2000-01-25 01:15:44
616,60,1999-04-10 14:42:00
617,171,1996-09-02 06:46:31
618,262,1994-11-27 07:36:22
619,25,2010-02-24 13:39:34
620,292,1994-12-04 13:02:23
621,176,2021-01-08 01:30:59
622,141,1978-06-27 14:46:51
623,73,1970-11-27 12:51:34
624,63,1996-04-19 10:50:30
625,207,1983-03-13 05:50:48
626,90,1987-10-20 17:41:59
627,80,2020-10-31 04:56:22
628,25,2000-10-18 19:08:14
629,106,2009-01-08 19:17:15
630,95,2015-08-16 11:58:17
631,112,2014-11-15 09:02:38
632,288,1993-11-01 08:57:07
633,100,1988-02-04 21:36:26
634,221,1982-01-07 00:41:36
635,77,2004-06-20 20:31:21
636,190,2007-07-25 18:14:37
637,41,1980-09-01 10:01:15
638,168,1986-07-03 05:09:48
639,0,2001-04-05 10:36:57
640,239,2011-04-01 03:24:04
641,0,1981-09-25 00:41:43
642,74,2017-05-08 19:48:14
643,102,2004-10-28 18:07:21
644,178,2012-06-27 16:59:54
645,281,1972-08-27 18:17:54
646,119,2001-10-24 13:14:59
647,128,1988-11-24 15:40:47
648,89,1998-05-22 12:10:32
649,175,1996-02-11 03:35:52
650,131,2018-11-25 14:23:16
651,165,2016-05-11 19:56:48
652,70,1974-02-15 10:39:49
653,246,2019-02-20 21:03:45
654,166,1999-07-31 17:52:22
655,205,2018-12-21 00:34:36
656,146,2014-03-06 08:08:49
657,56,1986-09-21 01:30:08
658,263,2015-03-12 06:00:34
659,137,1989-01-01 06:13:14
660,235,1970-11-01 15:29:13
661,72,1996-02-12 23:52:22
662,255,1982-10-31 08:19:06
663,210,1976-06-17 05:59:18
664,193,2006-08-21 03:01:21
665,193,1981-03-02 22:01:57
666,116,1984-10-17 19:27:29
667,67,1992-09-15 08:47:33
668,89,1999-06-26 16:39:43
669,131,2005-04-08 00:14:37
670,79,1995-07-01 05:17:35
671,232,1997-07-19 04:21:12
672,46,1970-02-01 12:12:53
673,107,2012-09-11 09:55:41
674,85,2006-10-10 01:24:25
675,26,2016-02-13 05:58:23
676,250,1971-04-10 03:39:05
677,62,1980-12-09 00:06:08
678,247,2005-08-27 22:25:48
679,279,1976-06-24 08:42:25
680,202,1986-04-24 07:22:51
681,293,1993-08-02 16:38:23
682,19,1984-01-23 02:01:53
683,214,2017-02-01 16:40:16
684,85,1994-12-08 16:27:02
685,139,1972-08-15 23:01:32
686,102,1995-03-19 00:44:06
687,114,1993-12-11 15:27:44
688,153,1970-10-06 17:28:19
689,121,1993-02-23 08:26:32
690,67,2016-02-05 12:30:50
691,259,1983-12-04 23:50:03
692,185,1992-09-19 21:11:49
693,163,1981-03-10 10:21:49
694,203,2008-12-22 01:28:04
695,211,1982-04-28 23:38:57
696,253,1983-04-27 11:32:13
697,30,1985-12-26 08:42:06
698,221,2022-02-09 18:51:49
699,224,1983-01-24 11:00:52
700,263,1988-04-09 07:32:55
701,275,1975-08-14 08:02:46
702,242,2017-10-11 13:47:19
703,170,1995-01-11 07:47:28
704,37,1986-11-23 15:52:52
705,186,2011-11-08 14:14:43
706,288,2012-11-02 23:34:25
707,123,2020-11-26 00:50:33
708,131,2006-02-14 10:01:25
709,53,1984-01-08 16:46:40
710,34,1972-11-30 22:23:32
711,284,2017-10-22 11:26:14
712,188,1981-07-26 05:04:22
713,89,2017-04-10 14:44:46
714,26,1994-12-01 05:27:53
715,160,1974-06-07 20:27:39
716,230,2020-10-15 07:38:02
717,23,2009-10-26 03:13:49
718,296,1986-01-31 19:45:40
719,124,1978-05-23 20:56:26
720,153,1973-12-28 17:25:14
721,41,1998-04-05 03:00:55
722,76,1999-11-12 01:48:22
723,242,1989-06-25 14:53:03
724,226,1999-05-15 01:16:55
725,20,1971-05-19 17:24:15
726,91,1980-01-26 01:53:33
727,99,2018-04-14 10:51:36
728,133,2006-06-28 10:13:14
729,44,2007-07-11 20:28:51
730,256,2014-06-08 21:44:21
731,148,2022-02-16 13:39:32
732,275,2007-06-11 05:34:34
733,137,1981-02-06 00:33:31
734,60,1989-11-07 02:51:57
735,142,2006-09-04 20:34:30
736,107,1986-08-13 21:09:57
737,252,2001-06-01 22:08:39
738,171,1985-10-25 02:40:11
739,291,2001-07-23 20:50:44
740,269,1988-08-29 05:03:24
741,108,2017-04-24 10:11:28
742,122,2010-09-17 13:03:15
743,273,1981-09-07 23:00:26
744,14,1977-10-29 18:29:56
745,297,2008-02-12 18:24:01
746,232,2006-01-06 07:52:12
747,85,2019-11-14 05:47:21
748,52,2011-04-03 12:40:52
749,272,2008-08-30 16:26:25
750,55,2019-10-15 07:46:39
751,90,2014-03-22 12:25:26
752,153,1996-05-17 07:59:09
753,89,1992-08-07 00:40:36
754,120,1971-02-20 06:56:05
755,214,2001-01-20 03:06:09
756,115,1997-07-19 14:57:10
757,90,1997-02-06 04:35:07
758,23,2012-10-07 15:56:14
759,151,1983-05-02 21:51:45
760,131,1982-02-25 22:12:38
761,236,1991-03-13 08:29:52
762,91,2012-01-06 01:57:34
763,224,2013-06-14 17:45:15
764,190,2019-07-21 21:32:54
765,73,1986-02-08 09:36:32
766,244,2017-06-01 12:26:56
767,295,2014-04-26 00:58:04
768,61,1995-05-20 19:09:05
769,40,1999-07-26 23:34:55
770,239,2008-11-29 04:33:31
771,26,1985-07-07 02:16:34
772,288,2009-08-20 14:02:45
773,1,1981-10-29 23:28:31
774,61,1998-12-12 12:24:36
775,282,1983-04-17 15:30:48
776,160,2012-10-15 22:48:12
777,298,1998-09-03 06:33:31
778,91,1996-10-18 11:34:36
779,124,2005-12-11 03:17:03
780,227,2008-11-28 18:28:20
781,157,1995-08-30 19:39:47
782,199,1976-11-06 05:24:36
783,215,2021-01-12 04:24:49
784,137,2006-01-27 13:44:24
785,220,1998-12-05 16:00:41
786,21,2004-06-06 23:53:03
787,94,2021-03-21 08:33:09
788,285,1988-09-24 09:49:27
789,239,2013-06-01 21:26:10
790,175,2019-07-28 01:34:02
791,195,1985-04-06 22:02:21
792,175,1988-10-05 11:22:44
793,8,2009-06-24 00:54:18
794,107,1975-04-28 07:17:28
795,95,1987-06-19 09:35:11
796,235,1991-02-24 01:39:45
797,209,1981-06-21 10:22:00
798,294,1999-11-23 06:53:45
799,211,2020-12-28 01:21:40
800,165,2011-12-21 21:45:59
801,164,2020-05-17 17:27:07
802,125,1974-09-18 12:38:21
803,260,1998-09-03 05:02:01
804,299,1980-02-12 12:03:41
805,21,1973-04-18 20:56:39
806,269,2021-06-27 14:17:13
807,148,1989-11-03 13:01:33
808,18,1976-07-10 02:36:02
809,65,1992-07-01 17:26:55
810,126,2018-02-07 13:27:24
811,27,2010-02-25 14:37:41
812,15,2003-10-13 19:11:06
813,168,1989-04-27 09:16:38
814,206,1981-07-21 04:51:25
815,102,1980-10-04 10:58:25
816,13,1972-11-24 04:59:48
817,250,1979-07-28 19:56:32
818,76,2012-01-21 14:46:01
819,187,2001-03-03 17:27:01
820,127,2015-04-10 15:03:16
821,267,1971-08-16 00:45:25
822,261,1982-06-24 15:58:41
