33,1364,182,true,1998-01-09 02:06:50,7,484.31
33,2994,237,true,2009-01-23 09:57:51,9,435.71
34,3323,240,false,,5,83.71
34,1768,267,false,,4,209.62
34,2026,17,false,,3,303.38
35,1703,140,true,1999-04-04 17:49:28,6,454.18
35,3007,182,true,2022-03-31 03:10:06,1,446.21
35,2724,130,false,,5,60.72
36,3656,283,false,,8,402.56
36,2781,153,true,2011-02-05 00:22:27,1,157.86
36,3485,102,false,,7,268.28
36,2771,274,true,1990-01-21 06:55:03,1,35.56
37,1800,59,false,,3,309.91
38,2339,70,false,,3,311.76
39,2417,122,false,,4,367.68
39,2349,195,false,,2,222.31
40,1578,282,true,2007-07-18 03:53:30,6,95.82
41,538,20,false,,3,325.42
41,3219,38,false,,1,258.24
42,3646,192,false,,2,278.43
42,414,88,false,,0,395.93
42,2237,90,false,,7,74.14
43,1827,270,true,1982-09-12 17:00:15,6,227.96
43,3301,192,true,2017-07-02 04:29:02,6,82.81
43,2684,40,false,,6,246.33
43,2265,48,false,,6,329.55
43,3266,156,true,1978-07-04 11:00:18,6,263.95
44,2016,132,true,2006-08-09 23:43:52,2,206.99
45,2569,229,true,1988-12-21 16:35:07,5,464.34
45,309,2,false,,2,476.87
45,703,229,false,,5,55.11
45,2946,265,false,,1,415.10
46,64,70,false,,5,203.63
46,1717,197,false,,9,242.27
47,670,42,true,2000-12-13 08:27:00,5,383.22
47,3409,222,false,,0,401.34
48,2160,47,true,1991-03-12 06:02:42,1,402.54
49,1103,283,true,2003-01-07 06:57:43,7,199.24
49,217,55,true,2002-01-27 00:41:04,6,65.10
49,3648,245,true,1972-09-29 21:03:30,2,453.23
50,3558,233,true,2018-11-16 19:39:02,5,56.24
50,2514,26,false,,6,313.77
50,2784,99,true,1989-07-25 05:06:49,4,205.14
50,1160,73,false,,8,143.94
51,3198,73,false,,4,413.49
51,1957,201,true,1983-03-22 23:43:00,10,485.45
51,834,27,false,,7,222.83
51,1403,216,false,,8,475.69
51,1697,251,true,2015-03-08 07:52:52,3,246.45
52,426,2,false,,1,100.40
53,410,9,false,,3,440.36
53,1517,91,true,1972-09-24 14:34:59,9,276.48
53,875,93,false,,8,387.26
54,1300,149,true,2016-11-28 07:29:26,1,133.44
54,875,206,true,1973-02-01 03:28:46,4,248.68
54,1942,75,false,,0,498.14
54,1380,170,false,,5,202.24
55,2656,106,false,,1,139.29
56,1422,145,false,,7,83.65
56,1841,222,false,,3,170.11
56,37,68,true,2006-03-25 16:59:50,9,408.89
57,2287,178,true,2000-07-04 16:36:56,5,16.19
57,3311,203,true,2007-10-17 11:16:36,4,10.42
57,1860,73,false,,0,405.10
58,1519,208,false,,8,270.67
58,3245,142,true,1991-04-12 03:39:24,1,348.64
58,2740,81,false,,4,437.08
59,1455,50,true,1980-07-02 15:35:11,7,490.62
59,1129,128,true,1985-09-13 20:04:33,9,376.78
59,1511,68,true,2019-02-04 11:10:36,10,151.60
59,1421,283,false,,9,490.15
60,563,211,true,2020-07-20 16:55:14,2,418.71
60,872,200,false,,1,23.85
60,1206,248,false,,9,108.01
60,3201,80,false,,5,2.24
61,3402,51,false,,1,69.06
61,471,191,false,,8,80.91
62,1978,126,true,2014-07-19 14:06:15,1,307.07
62,363,79,true,2019-10-23 16:21:34,5,124.00
62,2354,138,false,,2,426.11
62,811,226,false,,1,127.99
63,1202,206,true,2011-03-11 01:20:14,5,449.00
64,1141,277,true,2008-06-12 11:49:04,8,482.72
64,2590,50,false,,2,241.92
65,3660,137,false,,3,480.46
65,835,100,false,,1,468.81
65,3601,282,false,,4,340.41
66,1102,202,false,,9,449.70
66,3037,131,false,,8,449.38
67,3978,43,false,,0,238.16
67,178,159,true,2004-07-05 04:12:53,0,312.00
67,547,116,false,,7,185.83
68,516,99,false,,5,373.33
68,3377,196,true,2020-09-07 11:07:24,7,3.81
68,681,42,true,1977-10-24 11:28:24,8,227.40
69,174,237,false,,7,186.68
69,315,198,true,2001-09-19 04:22:09,8,163.71
69,2595,131,false,,9,476.62
69,23,100,true,1987-06-13 15:51:56,2,480.81
69,3182,120,false,,3,43.13
70,156,239,true,1981-08-12 00:44:20,8,225.40
70,1168,179,true,2016-03-13 13:56:05,7,426.41
70,1083,281,false,,9,58.81
71,2890,216,false,,0,89.47
72,742,172,true,1978-03-11 15:43:00,8,70.21
72,865,113,true,2012-03-19 15:29:43,5,153.61
72,44,76,false,,6,172.17
72,1636,207,false,,3,489.00
72,669,66,false,,10,444.58
73,3947,119,true,1991-03-30 01:12:34,8,115.20
73,3614,209,false,,9,452.64
74,3345,160,false,,9,166.63
74,2145,15,false,,0,213.73
74,1385,288,false,,0,400.17
75,2451,247,false,,7,414.01
75,2333,64,true,1976-11-07 23:58:01,2,205.70
75,3848,281,true,1981-11-01 13:28:22,4,409.49
76,1446,147,true,1987-11-05 05:58:36,7,22.33
76,3312,132,false,,4,346.56
76,2760,187,true,2005-11-27 04:29:36,0,225.05
76,2969,144,true,1970-02-26 19:01:43,4,260.08
77,3460,284,true,2019-06-06 11:07:28,5,496.89
77,1851,22,false,,7,411.17
77,3658,166,true,1980-12-04 10:58:15,1,188.01
78,3458,135,true,1974-03-27 21:48:48,2,90.90
78,1297,216,false,,8,3.57
78,1799,51,false,,5,484.46
79,3020,195,true,2000-02-06 04:06:34,1,335.13
79,1523,75,false,,6,331.40
79,3944,65,false,,9,170.24
79,3023,230,true,2020-09-18 04:51:13,10,143.44
80,93,271,false,,4,294.00
80,3079,49,false,,2,308.84
80,2280,12,false,,2,264.71
80,621,14,false,,3,468.69
81,1385,7,false,,4,93.13
81,1815,193,true,2003-06-06 13:33:27,6,101.35
81,245,286,true,1974-09-15 03:25:38,4,295.16
81,2575,229,true,1982-05-10 15:43:04,1,255.34
81,3772,154,true,2020-01-27 20:28:05,5,40.14
82,3519,180,false,,7,367.23
82,3268,283,true,2017-01-30 06:47:44,0,45.28
82,3368,288,false,,2,243.69
83,2972,12,true,1985-11-16 17:58:20,5,265.16
83,690,281,false,,5,184.79
83,1443,135,true,1990-09-06 23:34:39,5,303.20
83,258,9,false,,6,322.78
84,2403,223,false,,10,217.46
84,1974,161,false,,8,68.21
84,3914,130,false,,3,167.34
85,923,184,false,,2,500.02
85,3223,233,true,1985-09-03 20:20:03,2,359.43
85,889,156,false,,4,175.99
85,143,145,false,,8,477.59
85,1841,154,true,2012-12-12 11:55:29,10,348.12
86,3221,208,false,,7,156.74
86,1469,270,false,,1,406.42
87,598,168,true,1990-02-15 08:45:41,2,178.45
87,2346,270,true,2021-10-30 11:38:48,6,248.63
87,1754,18,true,2010-02-17 19:02:19,1,458.86
87,172,266,true,1998-10-18 05:33:46,6,329.77
87,2844,118,false,,6,401.33
88,3051,68,false,,0,147.77
88,2230,189,false,,5,116.26
88,1555,220,false,,3,61.90
89,1915,272,false,,0,274.54
89,3538,154,false,,10,83.59
89,1615,238,true,1982-04-08 10:06:25,2,138.15
89,33,13,true,2001-07-10 16:01:42,9,212.63
89,2011,167,false,,3,393.68
90,1925,273,true,1998-01-25 17:48:50,7,22.66
90,2952,274,true,2001-11-21 04:43:44,7,45.53
91,2509,179,true,1983-05-16 14:12:13,8,423.62
91,2024,104,true,1995-01-12 15:34:08,10,335.56
91,2061,106,true,2020-11-27 07:37:26,9,83.94
92,3226,107,true,2007-09-25 16:59:33,4,199.51
92,3287,214,true,1970-03-08 04:35:42,1,122.68
92,898,76,false,,3,159.14
92,498,41,true,1993-09-25 15:23:13,3,460.04
92,2253,166,true,1972-05-24 18:52:56,2,208.58
93,1354,207,true,1993-05-04 12:07:56,0,185.62
94,351,78,false,,4,462.04
94,3701,164,true,1970-11-30 14:43:42,5,27.35
94,3532,43,true,2016-02-06 23:24:31,8,228.23
94,3585,182,true,1971-06-15 02:29:59,3,37.49
95,458,251,false,,10,420.56
96,138,14,true,2014-04-10 17:18:38,3,307.97
96,1414,242,true,1987-07-20 02:46:38,7,316.07
96,17,125,true,1974-10-23 18:48:26,7,413.06
96,1127,228,false,,7,375.70
97,3003,235,false,,4,373.41
98,3332,135,true,1999-11-30 19:40:55,9,155.93
99,2129,97,false,,10,439.66
99,3645,178,false,,3,336.54
100,2334,163,true,2016-08-13 23:20:22,9,342.14
100,3735,135,true,1988-05-20 05:36:52,7,282.51
100,1586,78,false,,6,184.39
101,3616,102,true,1982-04-07 01:25:19,2,434.50
101,975,22,true,2011-03-09 04:48:42,9,28.48
101,3571,90,false,,3,218.31
102,3328,33,true,2010-09-05 00:07:20,7,257.72
103,1868,233,true,1983-11-03 17:56:32,0,255.31
103,2112,275,false,,8,227.32
103,2695,233,false,,0,23.96
103,1522,14,true,1978-01-19 10:52:13,10,379.09
103,3631,149,true,1984-06-21 01:30:04,6,142.52
104,3708,279,false,,3,380.83
104,978,144,false,,8,49.36
105,2537,66,true,2004-11-16 11:55:54,8,242.92
105,1493,126,false,,5,319.72
106,3978,104,true,1984-06-25 13:58:09,10,234.85
107,2617,256,false,,4,334.13
107,2980,124,true,2011-10-27 01:23:27,5,118.57
107,1245,7,true,2011-05-21 06:15:38,2,479.62
108,2058,26,false,,4,123.42
108,3091,225,false,,9,13.83
109,3307,44,true,1978-11-26 21:35:34,0,117.32
109,3421,134,true,2011-10-15 16:51:17,7,234.59
109,732,72,true,1986-06-25 06:42:27,10,87.36
109,899,96,false,,3,425.52
110,334,72,false,,1,216.39
110,3868,175,true,1984-08-27 00:32:36,3,270.31
110,930,169,false,,0,391.55
110,2240,86,true,2012-04-28 05:26:14,6,371.91
111,1803,256,true,2009-05-16 01:36:30,5,117.94
111,2430,84,true,2007-03-03 19:18:33,2,88.67
112,2224,48,false,,5,15.92
112,1215,53,false,,10,143.69
112,1550,221,true,1998-05-31 10:30:05,9,470.86
112,677,154,false,,1,425.15
113,50,57,true,1999-01-01 16:25:56,5,264.90
113,1476,24,false,,3,416.77
113,180,162,false,,4,205.91
113,1621,101,false,,5,263.88
113,648,199,false,,3,344.70
114,3752,192,false,,10,358.57
114,2763,89,false,,3,270.44
114,2209,226,false,,9,78.42
114,2611,265,true,1980-01-20 13:06:41,0,351.67
115,3508,299,true,1992-10-12 01:01:09,5,171.25
115,3055,37,false,,6,45.85
115,3370,236,true,1995-04-08 05:46:13,7,358.81
115,2386,164,false,,3,361.61
115,2650,243,false,,1,174.62
116,2025,184,false,,4,193.81
116,3711,167,false,,10,69.30
116,506,193,false,,3,354.80
116,2133,182,false,,8,226.70
116,2084,148,true,1972-07-04 20:17:06,10,121.85
117,1585,174,true,1974-02-17 15:08:57,5,128.80
117,494,277,true,1975-07-01 02:08:49,9,102.63
117,684,17,true,1999-09-20 11:40:38,9,156.34
117,168,90,true,2006-07-05 00:09:25,10,265.02
118,486,70,true,2006-03-17 20:57:33,7,443.40
118,1899,275,false,,6,86.83
118,2845,201,true,1991-08-17 15:25:10,4,429.67
118,884,45,true,2011-01-15 01:28:27,0,370.63
119,3250,187,true,2021-11-28 10:29:01,4,345.07
119,1158,8,false,,0,215.96
119,1323,10,true,2006-03-28 03:53:04,0,254.10
120,212,193,false,,9,442.90
120,334,131,true,1985-02-24 23:48:49,5,151.02
121,3659,139,true,2000-03-03 21:16:50,9,433.69
121,1255,48,false,,5,134.53
122,840,141,true,1978-05-21 14:01:00,2,127.51
122,2053,286,true,1982-03-19 01:01:46,10,380.54
123,3111,171,false,,8,480.47
124,932,239,true,2012-10-05 21:29:18,2,196.30
124,1637,42,true,2016-09-25 09:31:06,4,258.69
124,3604,41,true,1978-05-20 15:44:39,4,258.19
125,204,274,false,,9,277.45
125,3101,116,true,2014-05-26 02:08:16,1,386.04
125,417,152,false,,7,33.96
126,133,243,true,2017-02-19 21:38:47,4,198.16
126,625,132,false,,0,1.56
126,1533,179,true,2007-10-08 10:21:21,9,382.66
126,1030,191,true,1980-08-24 23:20:25,2,142.09
126,2976,242,true,2008-05-10 00:24:16,5,283.25
127,3510,218,false,,7,220.16
128,3112,187,false,,9,73.53
128,1842,288,true,2018-08-13 20:53:29,7,481.71
128,3697,161,false,,9,77.84
129,3872,108,false,,6,357.68
129,688,42,true,2005-02-27 02:55:41,0,273.82
129,3805,18,true,1991-04-06 15:58:13,3,266.17
129,2250,88,true,2019-12-24 15:08:35,8,153.20
129,2937,214,true,1986-06-08 17:21:07,8,5.31
130,3523,48,false,,4,348.64
130,812,153,true,2007-04-03 21:42:01,4,87.43
130,522,148,false,,9,471.34
131,1408,182,false,,9,321.41
131,614,23,true,1988-04-29 09:08:21,6,357.06
131,1144,1,false,,1,268.09
132,3483,46,true,1973-05-09 15:58:30,10,197.35
132,3534,23,false,,5,118.32
132,3545,280,false,,8,401.74
133,659,53,true,1986-12-21 08:42:18,8,288.22
133,1031,150,true,2015-03-29 10:56:04,2,455.28
134,550,132,false,,0,303.55
134,76,135,false,,7,2.81
134,2873,184,false,,2,393.93
134,3177,283,false,,6,95.86
134,96,75,true,1993-09-28 11:40:12,3,471.41
135,3264,46,true,1984-08-16 02:08:05,2,137.93
135,3691,284,true,1993-10-12 11:23:45,0,45.48
135,3901,37,true,1974-08-05 19:18:22,4,46.52
135,555,57,true,1995-08-28 12:05:59,1,19.55
136,2013,124,false,,8,271.10
136,977,163,false,,7,284.61
137,777,36,false,,9,138.58
137,1269,282,false,,5,375.02
137,571,205,true,2001-05-07 10:20:22,9,353.62
137,3247,181,false,,9,333.50
138,326,233,false,,9,292.60
138,1288,183,false,,7,2.31
138,3746,236,false,,7,411.04
139,996,11,false,,1,176.82
140,1445,64,true,1996-11-01 03:49:43,5,73.61
140,3942,190,false,,1,203.39
140,3529,295,true,1992-04-19 20:44:42,0,41.24
140,2445,92,false,,8,331.29
141,3951,223,false,,5,82.88
141,2093,199,true,1994-07-08 06:24:30,4,299.83
141,2438,89,false,,9,325.93
142,3874,78,false,,7,136.81
142,1473,245,true,1972-06-22 06:03:35,7,495.79
143,2703,53,false,,0,151.14
144,2737,173,false,,1,404.52
144,2567,256,true,1998-03-03 08:53:29,3,422.77
145,1816,259,false,,6,411.87
145,3284,164,true,1980-12-10 16:23:03,1,84.48
145,1239,135,false,,4,447.16
146,2573,104,true,2020-09-07 07:52:39,3,224.22
146,1158,145,true,1993-02-04 09:06:19,3,470.47
146,1565,77,true,2001-05-05 06:26:52,10,45.51
146,3954,77,false,,1,137.56
147,275,111,false,,7,425.52
147,548,162,false,,5,453.47
147,31,136,true,2012-03-09 21:10:52,8,286.05
148,2334,135,false,,0,495.15
148,3551,203,false,,10,167.65
148,3857,187,false,,5,494.21
149,980,25,true,1988-05-14 10:15:00,6,337.23
149,3921,208,false,,2,471.25
149,3862,291,true,2013-05-25 01:05:31,6,456.04
149,1047,109,false,,9,19.56
150,1475,265,false,,1,424.07
150,289,171,false,,6,388.07
151,1716,260,true,2020-06-09 21:06:08,10,324.07
151,453,74,false,,4,325.74
151,1539,236,true,1981-09-03 17:52:15,2,229.98
151,963,173,true,1985-01-18 03:30:57,9,201.01
152,663,115,false,,6,233.68
152,3919,60,false,,5,475.80
152,3954,228,true,2005-01-13 14:44:08,2,208.60
152,3641,153,false,,0,156.51
153,689,186,false,,5,31.20
153,3431,232,false,,6,331.31
153,3561,124,false,,7,262.06
153,3806,223,true,2000-06-13 18:51:15,6,222.00
154,976,9,true,1984-07-01 13:05:24,9,207.01
154,2921,65,false,,3,224.77
154,514,299,true,1972-01-01 05:11:36,6,313.90
154,2007,287,true,2013-05-30 00:43:50,6,235.36
154,3915,50,false,,0,184.46
155,3297,195,true,2007-03-22 00:04:17,4,250.93
155,662,107,true,1984-03-07 14:57:06,9,224.48
156,11,292,true,1995-02-28 09:36:43,5,384.73
156,3387,98,false,,4,147.79
157,2922,280,true,2013-10-07 18:16:22,9,144.66
157,674,200,true,1971-11-22 18:49:51,8,381.89
157,116,234,true,1982-04-05 17:51:39,6,418.97
157,2112,101,true,1985-02-25 09:02:28,2,329.21
157,421,72,false,,7,84.64
158,2057,295,false,,10,217.52
158,3892,224,true,1978-09-12 09:37:43,3,152.59
159,426,220,true,1994-06-25 00:06:34,3,248.26
160,1774,94,true,2005-07-03 20:30:02,6,433.78
160,2996,168,true,1986-02-21 08:43:57,7,250.63
160,285,258,true,2011-12-04 15:02:23,9,216.94
160,65,228,false,,8,189.57
161,3058,106,true,1971-12-15 15:03:33,10,166.78
161,884,194,false,,1,18.15
161,1612,14,false,,8,170.64
161,2860,188,true,1989-04-01 04:42:15,7,106.57
161,803,159,false,,7,305.76
162,2516,218,false,,9,13.18
162,1739,263,false,,2,371.94
162,1069,215,true,2018-11-05 08:30:53,4,449.79
162,1240,139,false,,7,459.71
162,3363,144,true,1975-03-11 20:08:12,6,226.22
163,3810,258,false,,10,349.68
163,619,146,false,,8,97.28
164,3100,45,true,1998-10-28 04:17:38,2,483.22
164,3888,49,false,,5,40.60
164,868,52,true,2020-11-21 19:11:15,6,213.67
164,3266,217,false,,6,426.25
164,1023,270,true,1973-03-28 20:56:49,6,325.96
165,3120,167,false,,1,178.02
165,1568,276,true,2018-07-03 23:15:54,9,103.43
165,193,266,false,,10,201.94
165,1545,72,true,1991-01-10 03:18:46,6,139.54
166,1264,216,true,1981-06-12 22:27:58,10,13.70
166,2131,252,true,2009-08-23 05:01:00,4,338.13
166,2521,93,true,1994-03-02 00:13:15,9,220.59
167,395,28,false,,9,480.56
167,2815,139,true,1971-11-29 02:32:15,2,380.80
167,2795,37,false,,5,64.04
167,200,149,true,2008-06-12 16:25:31,0,296.18
167,714,41,false,,7,139.25
168,2520,230,true,1976-06-02 07:48:40,3,94.22
168,1300,93,true,1982-10-09 14:32:56,9,172.68
169,3103,254,false,,4,115.21
169,974,275,false,,7,500.10
169,393,6,false,,3,336.19
169,3556,158,false,,3,237.47
170,2320,20,true,1993-07-16 18:30:29,1,115.08
170,1906,289,false,,5,392.10
170,1477,154,true,2012-12-25 00:41:27,5,344.76
171,2083,245,false,,0,67.06
171,166,202,true,1996-04-12 10:27:23,6,215.65
171,3614,51,false,,10,109.00
171,29,218,true,1989-06-02 16:10:57,9,372.52
171,3393,77,true,2012-12-10 07:46:45,2,176.27
172,3533,86,true,2016-09-06 17:19:23,3,35.66
172,3946,21,true,1989-01-22 12:12:34,8,426.91
172,1927,297,true,1970-08-03 21:35:33,10,76.72
173,1771,225,true,1971-07-26 23:09:50,8,304.19
173,3454,182,false,,3,208.20
174,3737,27,true,2022-02-20 02:06:03,9,123.09
174,3127,154,false,,5,493.53
175,655,219,true,1994-03-19 15:57:40,6,472.23
175,3331,120,true,1978-04-02 07:53:59,6,190.74
176,611,180,true,2011-07-27 02:38:02,1,97.06
176,2275,87,true,2019-02-15 02:53:49,10,74.80
176,2612,235,false,,6,78.55
177,2182,192,true,2000-12-30 14:21:48,1,310.83
177,1554,108,false,,4,476.90
177,905,24,false,,2,411.10
177,2156,20,true,1984-01-30 23:29:26,2,286.89
177,1806,16,false,,1,367.40
178,3933,53,false,,5,275.92
179,1387,98,false,,3,365.57
179,1889,158,false,,0,436.91
179,1534,24,true,2000-11-13 01:32:09,3,32.06
180,2072,294,true,2016-01-20 01:27:47,3,152.35
180,3661,51,true,2010-02-07 22:24:23,1,359.44
180,3626,120,true,1991-01-21 06:52:55,5,321.98
181,3316,69,false,,3,496.90
181,3794,229,true,1998-03-17 07:02:49,0,474.32
181,3999,51,true,2014-02-10 07:27:34,4,180.72
181,677,59,true,2020-02-21 19:18:38,0,348.54
181,3249,126,true,1996-01-11 17:19:32,9,447.05
182,2960,230,false,,2,313.65
183,1719,138,false,,3,39.80
183,1572,61,false,,9,277.38
183,3904,88,false,,5,408.45
183,3146,103,true,2009-09-05 13:53:30,0,178.23
183,466,244,false,,3,111.00
184,951,122,false,,1,450.51
184,3387,295,true,1978-03-29 14:37:06,2,126.09
184,3550,101,false,,5,225.22
185,3886,33,true,2018-01-05 00:43:26,6,257.23
185,278,246,false,,6,5.97
185,3551,86,false,,9,402.01
186,1219,41,false,,8,229.06
186,2407,46,true,1987-08-28 02:07:42,0,80.08
187,14,226,true,1994-09-16 10:48:21,0,281.85
187,825,33,true,2017-07-09 13:29:51,2,391.13
188,1129,17,false,,6,473.96
188,2260,168,false,,10,240.79
188,21,242,true,1996-05-28 04:13:02,7,412.56
188,3876,15,false,,9,251.15
189,19,15,true,2001-12-13 22:59:41,7,69.04
189,2340,261,false,,0,382.72
189,2325,122,false,,4,430.82
190,3622,274,false,,1,240.03
190,260,257,true,1978-09-14 07:41:11,7,328.46
190,3867,155,true,2018-07-14 11:59:55,3,274.14
190,2096,186,false,,6,113.51
191,1341,18,false,,4,106.10
191,3071,90,true,1992-08-13 05:23:40,8,269.31
191,460,7,false,,0,450.13
191,347,237,true,2000-05-27 13:46:38,9,254.66
192,143,165,true,2014-09-02 06:33:00,2,400.52
192,3371,92,true,2008-06-16 08:10:16,10,220.90
192,1402,186,false,,9,280.67
192,1327,294,false,,2,366.51
192,777,79,true,2020-04-18 23:06:02,6,285.03
193,2568,140,true,2000-01-09 02:53:16,7,496.68
194,3005,33,false,,7,445.10
194,2701,174,true,1981-07-08 03:14:37,1,359.65
194,495,293,true,2001-01-24 04:12:04,8,123.65
194,697,258,true,1991-02-22 00:14:13,9,11.88
194,3793,17,true,1981-05-28 18:27:29,9,312.29
195,1885,88,false,,0,436.42
196,158,71,true,1987-09-10 08:19:16,4,235.20
197,356,141,true,1980-04-20 01:45:49,3,130.85
198,2479,25,false,,5,49.30
198,3085,32,false,,10,183.77
199,1356,13,false,,0,309.43
199,2404,295,true,2007-11-15 04:29:47,8,252.24
199,823,267,false,,10,46.54
199,3376,298,true,2020-03-01 06:14:51,0,480.20
199,3833,95,false,,10,44.49
200,3732,13,false,,7,289.04
200,2856,266,false,,2,21.07
200,2786,97,true,1995-05-21 23:37:45,1,108.42
200,3735,163,true,2010-08-16 03:42:38,5,258.72
200,632,175,false,,3,4.52
201,1122,99,true,1998-08-07 01:18:45,7,201.41
202,1057,224,false,,2,153.93
202,1218,133,true,1978-08-02 10:09:14,0,219.18
202,1235,96,true,2003-11-12 06:23:44,7,378.30
202,921,170,true,1976-12-04 08:00:03,1,75.95
202,1621,134,true,1995-11-13 13:38:03,4,279.36
203,2608,2,true,1976-07-20 04:31:23,8,191.41
203,2655,241,false,,3,65.44
203,637,107,true,2014-02-11 13:43:30,4,361.22
203,927,172,true,1998-02-07 14:43:04,9,294.13
203,268,110,false,,9,76.24
204,325,158,true,2016-06-10 08:52:39,0,320.72
204,361,97,true,1986-02-23 15:32:08,8,268.28
204,3817,95,false,,7,424.08
204,3945,147,true,1988-12-11 16:37:26,8,328.84
205,3658,127,false,,5,12.11
205,1576,162,true,1974-07-28 20:11:12,5,416.87
205,3323,281,false,,0,323.69
205,2886,58,true,2010-08-08 13:25:07,2,233.93
205,2486,171,true,2003-09-12 05:23:35,1,10.93
206,1998,82,true,2015-03-31 14:13:38,1,147.42
206,36,69,false,,3,496.91
206,3574,131,false,,0,361.87
206,2092,209,true,1997-03-27 21:22:57,5,152.85
207,772,28,false,,5,440.63
207,3084,166,false,,6,27.49
